"Student_ID","Gender","Hours_Studied","Previous_Score","Final_Score"
2896,"Female",4,67,86
2897,"Female",6.3,51,91
2898,"Female",4.1,77,95
2899,"Female",6.2,58,100
2900,"Male",2.6,61,78
2901,"Female",3.6,70,86
2902,"Male",5.9,53,100
2903,"Female",7,64,98
2904,"Male",4.4,72,82
2905,"Male",4,62,82
2906,"Male",5.4,78,100
2907,"Female",4.3,56,82
2908,"Male",4.5,68,100
2909,"Female",4.9,67,81
2910,"Male",6.1,62,94
2911,"Male",2.9,73,76
2912,"Female",3.8,59,80
2913,"Female",5.4,58,85
2914,"Male",1.3,61,74
2915,"Male",6.4,67,96
2916,"Male",3.5,51,70
2917,"Male",2.9,47,82
2918,"Male",4.8,50,83
2919,"Female",7.9,55,100
2920,"Female",3.5,69,80
2921,"Male",2.3,64,67
2922,"Female",4.3,61,83
2923,"Female",6.3,68,97
2924,"Female",4.1,71,84
2925,"Female",5.4,44,82
2926,"Male",6.2,59,86
2927,"Male",1.9,58,78
2928,"Male",5.4,73,94
2929,"Female",3.7,56,82
2930,"Female",4.4,61,93
2931,"Male",7.9,71,98
2932,"Female",4.9,74,83
2933,"Male",5.7,68,97
2934,"Male",3,59,86
2935,"Male",5.1,63,90
2936,"Female",4.3,39,84
2937,"Female",4.2,46,84
2938,"Female",5.3,43,84
2939,"Female",2.2,71,79
2940,"Female",6.6,68,91
2941,"Male",7.9,71,100
2942,"Male",3.8,67,83
2943,"Female",5.3,58,91
2944,"Male",7.6,65,100
2945,"Female",3.2,66,75
2946,"Female",4.6,73,88
2947,"Male",8,52,100
2948,"Female",3.1,64,80
2949,"Male",5.9,47,85
2950,"Male",5.2,42,77
2951,"Female",4,45,76
2952,"Male",5,41,89
2953,"Female",4,51,77
2954,"Male",5.6,47,89
2955,"Female",3.7,78,89
2956,"Male",1.9,68,75
2957,"Female",5.7,58,100
2958,"Male",6.2,56,94
2959,"Female",4.7,75,89
2960,"Male",3.3,63,84
2961,"Female",3.8,52,81
2962,"Male",2.5,59,76
2963,"Male",2.4,60,68
2964,"Male",6.2,59,92
2965,"Female",1.4,82,74
2966,"Male",5.3,70,98
2967,"Female",3.9,66,84
2968,"Male",2.5,55,82
2969,"Female",4.2,75,95
2970,"Female",4.2,68,87
2971,"Female",6.3,43,93
2972,"Male",8.1,53,100
2973,"Male",7.2,76,100
2974,"Male",6.9,41,95
2975,"Female",6.9,56,92
2976,"Male",5.9,61,92
2977,"Female",3.8,49,79
2978,"Male",4.8,73,92
2979,"Male",2.2,55,74
2980,"Female",3.3,56,78
2981,"Male",3.2,44,73
2982,"Male",2.9,60,72
2983,"Male",6.6,54,89
2984,"Female",5.3,56,85
2985,"Male",4.9,58,91
2986,"Female",4.5,71,91
2987,"Female",6,53,100
2988,"Female",5.8,54,100
2989,"Female",3.1,61,73
2990,"Male",1.5,63,70
2991,"Male",2.7,42,73
2992,"Male",3.8,46,88
2993,"Female",4.5,60,77
2994,"Male",6.8,69,100
2995,"Female",5.5,62,91
2996,"Female",5.5,54,87
2997,"Male",5.7,58,95
2998,"Male",4.3,70,98
2999,"Female",2.9,68,80
3000,"Female",3.2,48,70
3001,"Female",2.5,70,76
3002,"Male",2.6,53,79
3003,"Female",2.2,66,78
3004,"Female",5.8,59,91
3005,"Male",2.7,58,75
3006,"Female",5.4,66,90
3007,"Male",8,85,100
3008,"Male",4.2,60,88
3009,"Male",4.2,52,81
3010,"Female",5.8,70,90
3011,"Female",4.5,57,91
3012,"Male",3.4,60,81
3013,"Male",2.4,51,72
3014,"Male",4.6,64,88
3015,"Female",3.9,46,80
3016,"Female",5.1,48,89
3017,"Female",4.9,65,97
3018,"Female",6.4,74,87
3019,"Male",5.4,69,93
3020,"Female",6.2,68,95
3021,"Female",4.6,44,86
3022,"Male",5.7,65,93
3023,"Male",4.1,53,83
3024,"Female",4.3,61,85
3025,"Male",4.6,73,88
3026,"Male",2.8,45,88
3027,"Male",2.7,69,72
3028,"Male",4.1,42,73
3029,"Male",2.4,46,73
3030,"Male",4.6,62,85
3031,"Male",5.7,76,97
3032,"Male",3.2,54,71
3033,"Female",4.6,51,85
3034,"Female",2.2,60,74
3035,"Male",5.9,70,86
3036,"Male",4,69,84
3037,"Male",6.8,59,88
3038,"Female",4.6,70,88
3039,"Female",7.3,62,100
3040,"Female",5,59,80
3041,"Male",4.2,60,89
3042,"Male",6,71,97
3043,"Male",5.3,52,86
3044,"Female",3.7,50,83
3045,"Male",5.6,57,90
3046,"Male",5.4,59,85
3047,"Female",5.1,66,96
3048,"Female",4,64,87
3049,"Male",4.4,78,85
3050,"Female",5.8,57,94
3051,"Male",6.2,79,100
3052,"Female",4.9,74,92
3053,"Male",3.3,68,86
3054,"Male",5.6,63,100
3055,"Male",4.7,62,92
3056,"Male",6.2,41,100
3057,"Female",2.1,45,77
3058,"Female",3.4,52,75
3059,"Male",5.3,61,91
3060,"Male",2.5,73,75
3061,"Female",8.6,50,100
3062,"Male",3.2,63,79
3063,"Male",5.2,38,85
3064,"Male",1.9,85,79
3065,"Male",7.8,58,99
3066,"Male",5.6,41,83
3067,"Female",3.7,70,88
3068,"Female",4.9,72,86
3069,"Male",3.4,68,78
3070,"Female",1.9,69,69
3071,"Female",2.9,58,68
3072,"Male",3.1,73,86
3073,"Female",6.2,58,99
3074,"Male",5.2,41,84
3075,"Male",3.9,79,88
3076,"Female",4.1,72,91
3077,"Female",6.1,67,93
3078,"Male",3,47,78
3079,"Female",5.4,69,95
3080,"Female",3.1,59,69
3081,"Male",5.6,72,97
3082,"Male",6.4,80,98
3083,"Male",3.8,55,76
3084,"Female",5.2,65,94
3085,"Male",1.2,74,76
3086,"Female",5,71,97
3087,"Male",5,61,97
3088,"Female",5.1,54,89
3089,"Male",6.3,66,91
3090,"Male",3.1,67,84
3091,"Male",6.6,52,94
3092,"Female",3.1,44,69
3093,"Male",2,66,74
3094,"Female",7.8,60,99
3095,"Female",5.7,52,84
3096,"Male",5.6,60,86
3097,"Male",5.4,70,93
3098,"Male",4.2,63,77
3099,"Female",6,58,82
3100,"Female",6.7,53,99
3101,"Male",2.2,61,74
3102,"Female",2.8,58,77
3103,"Male",3.4,60,89
3104,"Male",5.3,68,86
3105,"Male",1,70,81
3106,"Female",4.3,46,83
3107,"Male",2.3,65,76
3108,"Female",4,56,88
3109,"Male",2.1,66,74
3110,"Male",6.3,38,83
3111,"Male",4.1,86,87
3112,"Male",4.2,60,82
3113,"Female",6.7,58,88
3114,"Female",3.2,63,76
3115,"Female",2.2,51,73
3116,"Male",3.6,60,76
3117,"Male",3.5,64,85
3118,"Male",5,57,87
3119,"Male",4,69,83
3120,"Male",2.4,55,67
3121,"Male",4.2,66,84
3122,"Female",5.4,57,88
3123,"Male",2.5,42,76
3124,"Male",6,63,92
3125,"Male",5.6,61,95
3126,"Female",6.8,67,100
3127,"Male",4,76,83
3128,"Female",5.1,60,87
3129,"Male",3.2,72,86
3130,"Male",4.1,60,90
3131,"Male",2.9,55,77
3132,"Male",6.1,55,84
3133,"Male",2.3,70,75
3134,"Female",5.4,60,86
3135,"Male",3.5,68,81
3136,"Male",2.9,61,79
3137,"Male",6.7,51,92
3138,"Female",4.7,61,100
3139,"Male",5,51,86
3140,"Female",4.8,40,77
3141,"Male",5.5,51,87
3142,"Male",6.7,45,88
3143,"Male",4.6,48,88
3144,"Female",6.3,53,93
3145,"Female",1,68,64
3146,"Female",5.4,56,90
3147,"Female",5.1,55,86
3148,"Male",4.8,49,82
3149,"Female",4.7,59,89
3150,"Female",3.8,70,87
3151,"Female",3.6,68,87
3152,"Male",6.1,68,94
3153,"Male",4.2,65,88
3154,"Female",6.3,48,91
3155,"Male",3.9,63,71
3156,"Male",3,54,76
3157,"Female",6.7,58,94
3158,"Female",4.4,72,88
3159,"Male",6.3,61,96
3160,"Male",2.7,64,72
3161,"Female",5,65,85
3162,"Female",4,65,87
3163,"Female",7.4,49,94
3164,"Female",6.5,64,93
3165,"Male",5.3,68,93
3166,"Female",3.7,50,78
3167,"Male",6,55,90
3168,"Male",5.6,39,82
3169,"Male",2.3,63,77
3170,"Male",6.3,59,98
3171,"Male",5.8,49,91
3172,"Male",4.2,55,79
3173,"Male",8,46,90
3174,"Female",5.9,69,91
3175,"Male",3.7,52,73
3176,"Male",5.9,65,97
3177,"Male",5.1,57,91
3178,"Male",4.2,64,90
3179,"Male",0,54,61
3180,"Male",3.9,69,76
3181,"Female",4.5,59,99
3182,"Female",5.6,65,87
3183,"Male",5,65,90
3184,"Female",4.8,67,87
3185,"Female",6.8,61,94
3186,"Female",4.4,64,94
3187,"Male",2.9,54,84
3188,"Female",3.7,38,65
3189,"Male",4.2,69,80
3190,"Male",3.6,61,75
3191,"Male",1.7,52,69
3192,"Male",5.4,51,89
3193,"Female",5.7,59,94
3194,"Male",3.4,41,74
3195,"Female",5.2,73,96
3196,"Male",4,58,76
3197,"Female",4.1,61,74
3198,"Female",5.4,64,87
3199,"Male",5.1,43,77
3200,"Female",3.6,76,88
3201,"Female",3.4,77,76
3202,"Female",5.3,44,83
3203,"Female",3,47,69
3204,"Female",3.4,63,82
3205,"Female",6.6,67,99
3206,"Male",4.7,34,74
3207,"Female",3.8,86,91
3208,"Female",2.7,50,72
3209,"Female",5.6,58,95
3210,"Female",3.7,60,84
3211,"Female",4.6,56,83
3212,"Male",6.3,54,94
3213,"Female",4.2,61,83
3214,"Male",6,74,95
3215,"Male",2.8,73,67
3216,"Female",1.9,46,75
3217,"Female",5,55,85
3218,"Male",6.3,77,100
3219,"Male",3.7,76,95
3220,"Female",4.1,50,74
3221,"Female",5.9,79,100
3222,"Female",3.8,50,77
3223,"Female",2.8,54,82
3224,"Male",3.3,62,79
3225,"Male",4.2,58,85
3226,"Female",2.2,41,68
3227,"Male",5.7,48,91
3228,"Female",5.4,68,81
3229,"Male",5.8,35,85
3230,"Male",6.8,64,99
3231,"Female",6,46,97
3232,"Male",6.7,58,97
3233,"Female",4,60,82
3234,"Male",6.2,73,99
3235,"Male",2.5,55,73
3236,"Male",5.4,55,88
3237,"Male",7,68,99
3238,"Female",7.6,56,96
3239,"Female",4.9,65,93
3240,"Female",5.6,70,89
3241,"Male",2.9,53,71
3242,"Male",2.2,67,74
3243,"Female",4.5,56,86
3244,"Male",4.9,65,90
3245,"Female",4.3,56,83
3246,"Male",3.3,76,83
3247,"Male",2.7,70,77
3248,"Female",5.9,58,96
3249,"Male",6,34,82
3250,"Female",4.3,73,85
3251,"Female",7,58,95
3252,"Female",4.5,47,79
3253,"Female",6,61,91
3254,"Female",3.5,60,83
3255,"Female",5.4,55,92
3256,"Male",5.5,70,89
3257,"Male",4.9,52,81
3258,"Female",6.1,62,94
3259,"Female",4.3,47,82
3260,"Female",1.5,64,72
3261,"Female",4,63,84
3262,"Female",5.6,45,86
3263,"Female",1.7,56,59
3264,"Male",1.9,67,81
3265,"Male",4.5,72,94
3266,"Female",4.7,65,85
3267,"Male",6.3,56,96
3268,"Male",4.4,82,99
3269,"Female",5.3,55,89
3270,"Male",4.9,48,86
3271,"Female",5.6,53,91
3272,"Male",5.9,73,93
3273,"Female",2.5,56,79
3274,"Male",3.5,65,77
3275,"Female",5.9,76,100
3276,"Male",1.2,57,72
3277,"Female",0.6,53,62
3278,"Female",4.7,55,93
3279,"Male",4.6,88,93
3280,"Male",4,52,84
3281,"Female",5.8,63,89
3282,"Female",6.3,69,96
3283,"Male",6,49,86
3284,"Female",4.2,64,85
3285,"Female",4.5,70,82
3286,"Male",5,60,85
3287,"Male",1.3,52,67
3288,"Male",3,58,71
3289,"Female",5.7,64,98
3290,"Female",4.9,55,90
3291,"Male",2.5,67,70
3292,"Female",6.4,58,95
3293,"Female",5.2,53,86
3294,"Male",3.6,75,73
3295,"Male",4.5,46,83
3296,"Female",4.6,63,82
3297,"Male",4.1,57,73
3298,"Female",4.2,59,82
3299,"Male",4.3,59,82
3300,"Female",5.5,52,82
3301,"Female",6,54,93
3302,"Female",5.3,55,88
3303,"Male",7.1,69,100
3304,"Female",5.4,70,95
3305,"Female",5,68,88
3306,"Female",5.8,69,88
3307,"Female",4.3,82,96
3308,"Female",5.6,88,94
3309,"Female",7.5,56,96
3310,"Female",4.2,43,74
3311,"Female",6.1,65,100
3312,"Female",4.5,53,76
3313,"Female",3.4,64,86
3314,"Female",6.2,49,97
3315,"Male",5.2,65,93
3316,"Male",4,48,81
3317,"Male",7.1,79,100
3318,"Female",1.7,51,67
3319,"Male",4.4,71,92
3320,"Male",4.2,51,81
3321,"Male",4.3,64,94
3322,"Male",4.7,55,95
3323,"Male",7.3,67,100
3324,"Male",1.4,73,72
3325,"Male",6.1,77,100
3326,"Male",3.4,62,84
3327,"Male",5.9,49,97
3328,"Female",3.8,53,78
3329,"Female",5.8,80,97
3330,"Female",4.2,61,86
3331,"Female",3.6,56,81
3332,"Female",2.7,65,75
3333,"Female",3,46,74
3334,"Male",4,56,80
3335,"Male",4.4,52,89
3336,"Male",5.3,35,82
3337,"Male",4.4,65,79
3338,"Female",6.3,55,100
3339,"Female",2.6,62,70
3340,"Female",5.3,69,86
3341,"Male",5.9,60,94
3342,"Female",5.3,70,91
3343,"Female",4.3,51,77
3344,"Male",3.7,60,81
3345,"Male",2.4,50,71
3346,"Female",2.2,73,69
3347,"Female",5.5,68,94
3348,"Female",4,48,86
3349,"Male",2.2,66,80
3350,"Male",5.3,64,95
3351,"Female",5.7,67,96
3352,"Male",1.3,82,77
3353,"Male",7.3,52,96
3354,"Male",6.4,63,90
3355,"Female",2.6,68,74
3356,"Male",3.3,58,79
3357,"Male",4.8,56,77
3358,"Female",5,63,89
3359,"Female",2.7,68,76
3360,"Female",3.5,48,85
3361,"Male",9.1,58,100
3362,"Female",5.9,57,89
3363,"Male",6.6,61,99
3364,"Male",3.3,76,76
3365,"Female",4,52,74
3366,"Female",2.5,59,79
3367,"Female",5,45,84
3368,"Female",4.4,54,78
3369,"Male",8,58,100
3370,"Female",4,56,83
3371,"Female",4.5,54,84
3372,"Male",3.1,64,82
3373,"Male",4.8,59,83
3374,"Female",3.3,53,75
3375,"Male",2.9,49,71
3376,"Male",4.3,67,85
3377,"Male",3.1,49,77
3378,"Female",3.2,68,83
3379,"Male",5.3,59,78
3380,"Female",6.1,64,95
3381,"Female",5.8,44,89
3382,"Male",4.5,60,88
3383,"Female",4.6,62,96
3384,"Male",3.4,78,87
3385,"Male",4.9,70,81
3386,"Female",6,56,91
3387,"Female",3,82,76
3388,"Female",6,47,98
3389,"Female",3.5,64,92
3390,"Male",5.1,63,93
3391,"Female",2.4,71,74
3392,"Male",4.8,65,85
3393,"Female",6.5,59,100
3394,"Female",4.4,56,78
3395,"Female",2.1,47,71
3396,"Female",6.9,72,100
3397,"Male",3.3,60,86
3398,"Female",3,54,72
3399,"Male",3.6,69,81
3400,"Female",3,68,85
3401,"Male",4.8,63,83
3402,"Male",5,43,82
3403,"Male",4,65,86
3404,"Male",5.7,86,94
3405,"Female",5.2,45,79
3406,"Male",2.6,54,81
3407,"Female",5.5,71,93
3408,"Female",2.6,62,76
3409,"Female",4.4,64,95
3410,"Female",4.1,63,81
3411,"Female",3.3,56,85
3412,"Male",6.2,66,88
3413,"Female",4.5,62,87
3414,"Male",5.3,49,82
3415,"Male",4.4,43,73
3416,"Female",3.2,60,80
3417,"Female",5.4,38,89
3418,"Female",3.3,55,79
3419,"Female",5.8,59,88
3420,"Female",8.1,85,100
3421,"Male",5,34,72
3422,"Male",5.5,70,96
3423,"Female",5.2,53,85
3424,"Male",6.4,40,91
3425,"Male",2.6,47,80
3426,"Female",3.1,66,84
3427,"Male",4.6,58,73
3428,"Female",4.4,61,81
3429,"Female",2.8,56,77
3430,"Female",1.9,59,72
3431,"Male",3.8,45,77
3432,"Male",7,69,94
3433,"Female",7.9,72,100
3434,"Female",5.8,67,92
3435,"Male",2.1,48,69
3436,"Male",5.6,57,96
3437,"Male",3.7,66,76
3438,"Female",4.7,65,85
3439,"Female",5.5,38,83
3440,"Female",7,45,88
3441,"Male",4.7,52,77
3442,"Female",3.4,41,71
3443,"Male",5.6,68,90
3444,"Male",5.7,56,90
3445,"Male",5.9,69,93
3446,"Male",6.2,58,94
3447,"Male",4.9,73,99
3448,"Male",3.1,32,79
3449,"Female",4.7,53,80
3450,"Female",1.9,69,71
3451,"Female",6.2,63,95
3452,"Female",5.3,57,96
3453,"Male",5.6,75,99
3454,"Female",4.7,56,85
3455,"Male",0.9,86,71
3456,"Female",3.6,60,89
3457,"Male",5.9,52,86
3458,"Male",4.1,58,81
3459,"Female",5.8,67,88
3460,"Female",3.1,73,83
3461,"Female",4.9,70,100
3462,"Male",3.7,51,85
3463,"Female",3.5,41,76
3464,"Male",4.2,66,86
3465,"Male",7.1,61,92
3466,"Female",4.8,77,93
3467,"Female",4.8,64,95
3468,"Male",6.9,74,100
3469,"Male",4.1,58,82
3470,"Male",5.3,60,93
3471,"Male",3.4,58,79
3472,"Female",5.8,75,96
3473,"Female",2.5,67,80
3474,"Male",4.4,53,77
3475,"Female",6.2,61,95
3476,"Male",6.5,51,85
3477,"Male",4.4,34,90
3478,"Male",0.9,53,66
3479,"Male",7,55,90
3480,"Female",3.6,54,73
3481,"Female",5.6,68,97
3482,"Male",2,45,59
3483,"Male",3.8,57,77
3484,"Male",6.9,63,95
3485,"Female",5,61,84
3486,"Female",5,54,91
3487,"Female",5.8,72,93
3488,"Female",2.5,87,79
3489,"Male",4.5,60,89
3490,"Male",5.2,61,96
3491,"Female",6.2,74,100
3492,"Male",3.3,67,83
3493,"Male",4.9,66,94
3494,"Male",5.5,48,92
3495,"Female",10.1,56,100
3496,"Female",6.9,47,90
3497,"Female",0.9,50,63
3498,"Male",4.5,50,83
3499,"Male",4.8,69,87
3500,"Male",5.7,44,92
3501,"Male",3.5,63,76
3502,"Male",6,56,85
3503,"Female",3.5,63,87
3504,"Female",4.3,48,85
3505,"Female",5.4,68,88
3506,"Male",3.6,63,83
3507,"Female",4.6,67,87
3508,"Female",6.9,52,99
3509,"Female",3.8,50,76
3510,"Male",2.8,44,67
3511,"Male",5.6,54,97
3512,"Male",3.3,52,79
3513,"Female",4.1,61,84
3514,"Female",5.3,58,97
3515,"Female",5.2,65,88
3516,"Female",6.3,66,100
3517,"Male",3.5,60,76
3518,"Male",4,67,83
3519,"Female",3.5,73,91
3520,"Female",4.3,66,82
3521,"Female",7.5,70,100
3522,"Male",4.4,75,85
3523,"Female",4.5,63,91
3524,"Male",5.3,60,92
3525,"Male",2.7,65,69
3526,"Male",5.9,65,86
3527,"Female",4.4,61,89
3528,"Male",3.4,54,73
3529,"Female",5.1,66,95
3530,"Female",4.2,52,71
3531,"Female",4.3,54,96
3532,"Male",4.3,57,83
3533,"Male",6.8,53,99
3534,"Female",3.7,57,75
3535,"Female",5.9,84,100
3536,"Female",4.7,70,92
3537,"Male",4.1,52,79
3538,"Female",3.5,86,73
3539,"Female",3.9,54,77
3540,"Female",4.1,62,83
3541,"Female",6.1,73,93
3542,"Male",3.3,72,85
3543,"Female",7,70,89
3544,"Male",4.2,51,82
3545,"Male",3.5,47,73
3546,"Female",3.4,74,84
3547,"Female",4.8,59,83
3548,"Female",7.1,63,100
3549,"Male",4.2,65,92
3550,"Male",4.4,43,84
3551,"Female",4.8,59,80
3552,"Female",4.6,69,89
3553,"Male",3.4,65,83
3554,"Male",6,73,97
3555,"Male",2.7,56,82
3556,"Male",3,59,74
3557,"Male",3.9,60,81
3558,"Female",4.1,57,81
3559,"Male",6.1,55,93
3560,"Female",3.6,50,74
3561,"Male",4.2,57,81
3562,"Male",4,47,89
3563,"Female",6.9,45,100
3564,"Female",6.7,55,98
3565,"Male",2.9,47,72
3566,"Male",5.2,83,95
3567,"Female",2.6,63,72
3568,"Female",3.3,69,78
3569,"Male",3.6,55,85
3570,"Female",3.2,45,79
3571,"Male",4.8,55,76
3572,"Female",4,72,89
3573,"Female",5,71,100
3574,"Female",6.3,52,90
3575,"Male",6.3,40,89
3576,"Male",1.4,56,71
3577,"Male",4.1,57,82
3578,"Male",5.2,68,87
3579,"Female",6.2,54,88
3580,"Female",3.6,44,78
3581,"Female",4.7,67,83
3582,"Female",6.9,53,100
3583,"Female",4.8,63,91
3584,"Female",7.3,58,100
3585,"Female",1.2,56,69
3586,"Male",7.6,63,100
3587,"Female",0.9,65,81
3588,"Male",6.2,51,93
3589,"Male",6.1,57,91
3590,"Female",3.9,71,83
3591,"Male",4,57,91
3592,"Female",5,45,82
3593,"Female",4.8,48,85
3594,"Female",4.9,68,87
3595,"Male",6.5,55,89
3596,"Male",4.8,62,85
3597,"Male",1.4,75,76
3598,"Female",5.1,72,83
3599,"Female",4,61,80
3600,"Female",5.8,57,92
3601,"Male",3.2,63,76
3602,"Male",4.1,54,85
3603,"Female",2.2,62,74
3604,"Female",2.3,70,72
3605,"Male",1.9,54,74
3606,"Female",4.5,70,90
3607,"Male",0.4,69,68
3608,"Male",6.4,67,100
3609,"Male",3.5,67,75
3610,"Female",4.5,55,69
3611,"Male",6.3,69,100
3612,"Male",5,65,91
3613,"Female",5.1,35,82
3614,"Female",3.5,63,81
3615,"Male",2.6,65,82
3616,"Female",5.5,63,97
3617,"Female",4.2,59,76
3618,"Male",4.5,66,83
3619,"Male",3.3,55,87
3620,"Female",3.7,73,80
3621,"Female",1.1,64,67
3622,"Female",2,55,76
3623,"Female",2.1,69,73
3624,"Male",4.2,73,96
3625,"Female",2.9,52,73
3626,"Female",5.1,51,83
3627,"Female",4.6,52,87
3628,"Female",3.8,41,67
3629,"Female",2.1,58,73
3630,"Male",3.5,44,73
3631,"Male",5.8,72,100
3632,"Female",5.2,64,85
3633,"Male",4,57,80
3634,"Female",1.1,50,67
3635,"Female",3.8,67,84
3636,"Male",0.1,65,62
3637,"Male",7.2,57,91
3638,"Female",4.6,76,88
3639,"Male",6.4,42,94
3640,"Male",4.2,60,94
3641,"Female",7.6,62,100
3642,"Female",3.2,66,73
3643,"Male",5.8,50,82
3644,"Male",4.5,69,86
3645,"Female",5.6,56,90
3646,"Male",2.5,68,76
3647,"Female",7.9,55,100
3648,"Female",5,49,96
3649,"Female",3.8,47,72
3650,"Male",2.7,72,76
3651,"Female",2.2,60,78
3652,"Male",1.8,47,70
3653,"Male",1.9,59,74
3654,"Female",4.6,52,96
3655,"Female",6.2,46,88
3656,"Female",5,63,86
3657,"Female",1.6,54,76
3658,"Female",4.6,51,76
3659,"Female",6.8,72,97
3660,"Female",6,62,98
3661,"Female",7.3,64,100
3662,"Female",5.1,76,96
3663,"Male",0,62,67
3664,"Male",5.5,45,89
3665,"Female",4.8,64,92
3666,"Female",1.9,75,74
3667,"Male",4.3,55,82
3668,"Female",3.5,85,90
3669,"Female",3.8,62,87
3670,"Female",5.2,63,100
3671,"Male",3.6,64,85
3672,"Female",3.5,71,80
3673,"Male",2.3,50,72
3674,"Female",4.8,74,85
3675,"Male",5.3,75,98
3676,"Female",5.4,74,96
3677,"Female",6.3,64,98
3678,"Male",1,35,66
3679,"Female",4.5,60,87
3680,"Male",2.5,66,75
3681,"Male",5.4,68,98
3682,"Female",4.6,63,86
3683,"Female",2.9,74,75
3684,"Female",3.9,68,86
3685,"Female",6.6,60,92
3686,"Male",3.7,54,84
3687,"Male",1.9,51,78
3688,"Male",6.1,74,93
3689,"Female",6.3,63,93
3690,"Female",3.6,74,80
3691,"Female",7,41,86
3692,"Male",4.3,53,79
3693,"Female",2.6,39,59
3694,"Female",4,66,86
3695,"Male",4.9,68,92
3696,"Female",5.3,52,87
3697,"Female",5.1,70,93
3698,"Female",6.4,72,100
3699,"Male",4.8,72,87
3700,"Male",5.3,52,90
3701,"Male",6,57,94
3702,"Male",4.3,72,87
3703,"Female",3.3,60,85
3704,"Female",4.1,76,93
3705,"Male",2.5,72,74
3706,"Female",4.6,71,93
3707,"Female",5.3,50,73
3708,"Female",2.9,68,75
3709,"Female",3.2,61,74
3710,"Male",2.8,74,86
3711,"Female",4.4,51,88
3712,"Female",6.6,61,96
3713,"Female",3.6,64,78
3714,"Female",3.6,65,87
3715,"Female",4.5,57,84
3716,"Female",3,80,76
3717,"Male",6,65,99
3718,"Male",4,49,84
3719,"Female",6.2,36,88
3720,"Male",5.5,61,97
3721,"Female",5.7,68,100
3722,"Female",2.3,67,87
3723,"Female",2,60,78
3724,"Male",4.6,56,92
3725,"Male",4,57,81
3726,"Female",4,68,93
3727,"Female",4.3,57,79
3728,"Female",6.9,76,100
3729,"Male",3.8,55,79
3730,"Male",3.6,79,80
3731,"Female",6.9,64,94
3732,"Female",4.8,61,87
3733,"Male",4.9,46,74
3734,"Male",2.6,71,83
3735,"Male",5.6,59,97
3736,"Female",6.3,53,84
3737,"Female",5.6,49,97
3738,"Male",2.8,60,85
3739,"Male",6.7,55,93
3740,"Female",4.1,70,89
3741,"Male",7.3,64,96
3742,"Male",5.2,50,83
3743,"Male",5.1,55,88
3744,"Male",7.5,60,100
3745,"Female",6.3,63,92
3746,"Female",5.2,53,86
3747,"Female",3.3,73,86
3748,"Female",5.9,55,93
3749,"Female",5.7,59,90
3750,"Male",3.7,63,80
3751,"Male",4.2,62,80
3752,"Female",4.1,52,76
3753,"Male",2,61,76
3754,"Male",5.5,70,95
3755,"Female",2.3,46,66
3756,"Male",5,53,93
3757,"Female",2.2,74,65
3758,"Male",5.9,78,96
3759,"Female",5.7,65,94
3760,"Female",7.3,34,80
3761,"Female",2.7,66,85
3762,"Female",5.9,59,89
3763,"Male",4.2,68,92
3764,"Female",4.8,58,84
3765,"Female",3.9,48,71
3766,"Female",5.1,55,90
3767,"Male",2.8,58,75
3768,"Female",3.1,52,76
3769,"Male",5.7,69,93
3770,"Female",0.2,60,63
3771,"Male",4.1,61,81
3772,"Male",3.8,53,78
3773,"Male",5.6,67,91
3774,"Male",5.1,59,93
3775,"Male",2.5,70,72
3776,"Female",6.7,56,99
3777,"Female",6.1,56,92
3778,"Male",6.7,59,100
3779,"Male",3,49,75
3780,"Male",7.4,74,94
3781,"Male",6.3,77,92
3782,"Female",6.2,54,87
3783,"Female",2.7,64,78
3784,"Female",4.4,62,86
3785,"Male",4.8,58,85
3786,"Female",2.4,63,74
3787,"Female",4.2,63,86
3788,"Male",5.7,55,84
3789,"Female",5,58,85
3790,"Male",4.9,66,83
3791,"Male",6.7,65,100
3792,"Male",3.4,50,67
3793,"Male",5.7,75,86
3794,"Male",6.1,61,85
3795,"Female",2.5,70,78
3796,"Female",1.5,54,69
3797,"Female",5.9,56,89
3798,"Female",4.1,62,81
3799,"Male",8.1,63,100
3800,"Female",5,65,83
3801,"Female",4.5,65,87
3802,"Female",1.9,51,69
3803,"Female",3.3,68,78
3804,"Female",2.4,58,75
3805,"Male",8.8,63,100
3806,"Female",2.6,40,67
3807,"Male",5.4,61,87
3808,"Male",6.5,60,100
3809,"Female",4,56,81
3810,"Female",4.7,70,76
3811,"Female",2.9,56,79
3812,"Female",4.5,74,94
3813,"Female",4,56,81
3814,"Female",3.4,60,87
3815,"Female",5.4,54,85
3816,"Female",3.3,66,82
3817,"Male",2.2,67,71
3818,"Male",5.7,64,91
3819,"Male",4.8,52,80
3820,"Male",2.1,50,62
3821,"Female",3.4,60,80
3822,"Female",5.8,53,82
3823,"Female",3,55,76
3824,"Male",5.7,71,100
3825,"Male",4,66,82
3826,"Female",2.4,79,70
3827,"Male",5.2,66,90
3828,"Male",0.8,60,65
3829,"Female",3.5,47,73
3830,"Female",4.4,69,97
3831,"Male",4.9,52,82
3832,"Female",4.9,73,99
3833,"Male",4.7,81,90
3834,"Male",6.6,51,94
3835,"Female",7.1,51,95
3836,"Male",7.2,69,99
3837,"Male",2.5,59,71
3838,"Female",3.3,70,78
3839,"Female",2.6,68,74
3840,"Female",3.9,60,84
3841,"Male",5,52,84
